 5.405e-06	         -	   0.00572
 5.556e-06	     1.306	   0.00563
 5.714e-06	         -	         -
 5.882e-06	     1.278	   0.00594
 6.061e-06	         -	   0.00632
 6.154e-06	         -	   0.00646
  6.25e-06	     1.239	   0.00652
 6.452e-06	     1.212	   0.00657
 6.667e-06	     1.175	   0.00716
 6.757e-06	     1.158	         -
 6.849e-06	     1.135	         -
 6.897e-06	         -	   0.00851
 6.944e-06	     1.107	         -
 7.042e-06	     1.084	         -
 7.143e-06	     1.053	    0.0106
 7.246e-06	     1.014	         -
 7.353e-06	    0.9702	         -
 7.407e-06	    0.9488	    0.0148
 7.463e-06	    0.9175	         -
 7.519e-06	    0.8897	         -
 7.576e-06	      0.86	         -
 7.634e-06	    0.8213	         -
 7.692e-06	    0.7719	    0.0372
 7.752e-06	    0.7037	    0.0474
 7.813e-06	    0.6232	    0.0768
 7.874e-06	    0.5456	     0.132
 7.937e-06	    0.4677	     0.216
     8e-06	    0.4113	     0.323
 8.065e-06	    0.3931	     0.446
  8.13e-06	     0.402	     0.553
 8.197e-06	    0.4329	     0.635
 8.265e-06	     0.453	     0.704
 8.333e-06	      0.46	     0.771
 8.403e-06	     0.473	      0.84
 8.475e-06	    0.4746	     0.903
 8.547e-06	    0.4656	     0.978
 8.621e-06	    0.4563	      1.07
 8.696e-06	    0.4309	      1.17
 8.772e-06	    0.3915	      1.32
  8.85e-06	    0.3563	      1.53
 8.929e-06	    0.3705	      1.85
 9.009e-06	    0.5846	      2.27
 9.091e-06	     1.043	      2.55
 9.174e-06	     1.616	      2.63
 9.302e-06	      2.25	      2.26
 9.524e-06	      2.76	      1.65
 9.756e-06	     2.839	     0.962
     1e-05	     2.694	     0.509
 1.026e-05	     2.448	     0.231
 1.053e-05	     2.224	     0.102
 1.081e-05	     2.038	     0.046
 1.111e-05	     1.869	    0.0506
 1.136e-05	     1.784	    0.0775
 1.163e-05	      1.69	     0.116
 1.176e-05	     1.652	     0.152
  1.19e-05	     1.619	     0.204
 1.205e-05	     1.615	     0.267
  1.22e-05	     1.658	     0.323
 1.235e-05	     1.701	     0.341
  1.25e-05	     1.753	     0.343
 1.266e-05	     1.789	     0.314
 1.282e-05	     1.811	     0.275
 1.299e-05	      1.81	     0.227
 1.316e-05	     1.779	     0.192
 1.333e-05	     1.756	     0.177
 1.379e-05	     1.698	     0.157
 1.429e-05	     1.643	     0.157
 1.481e-05	     1.598	     0.168
 1.538e-05	     1.555	     0.182
   1.6e-05	     1.502	     0.202
 1.667e-05	      1.45	     0.235
 1.724e-05	     1.401	     0.264
 1.786e-05	     1.337	     0.298
 1.852e-05	     1.235	     0.341
 1.897e-05	     1.161	     0.377
 1.923e-05	      1.05	     0.415
 1.961e-05	    0.8857	     0.524
     2e-05	    0.6616	     0.822
 2.041e-05	    0.5777	      1.28
 2.083e-05	    0.7517	      1.86
 2.105e-05	     1.002	      2.22
 2.128e-05	     1.484	      2.39
 2.174e-05	     2.308	      2.29
 2.273e-05	     2.936	      1.29
 2.381e-05	     2.912	     0.738
   2.5e-05	     2.739	     0.397
 2.667e-05	     2.537	     0.199
 2.857e-05	     2.388	         -
 3.077e-05	     2.284	         -
 3.333e-05	      2.21	         -
 3.636e-05	     2.147	         -
     4e-05	       2.1	         -
    0.0001	     1.967	    0.0159
  0.000125	     1.962	    0.0119
 0.0001667	     1.959	   0.00862
   0.00025	     1.957	   0.00696
    0.0005	     1.955	   0.00796
