 3.263e-07	     5.065	     3.182
  3.28e-07	     5.079	     3.154
 3.297e-07	     5.095	     3.128
 3.315e-07	     5.115	     3.103
 3.333e-07	     5.134	     3.079
 3.351e-07	     5.156	     3.058
 3.369e-07	     5.179	     3.039
 3.388e-07	     5.204	     3.021
 3.406e-07	     5.231	     3.007
 3.425e-07	     5.261	     2.995
 3.444e-07	     5.296	     2.987
 3.463e-07	     5.336	     2.983
 3.483e-07	     5.383	     2.984
 3.502e-07	     5.442	     2.989
 3.522e-07	     5.515	     2.999
 3.542e-07	      5.61	     3.014
 3.563e-07	     5.733	     3.026
 3.583e-07	     5.894	     3.023
 3.604e-07	     6.089	     2.982
 3.625e-07	     6.308	     2.881
 3.647e-07	     6.522	     2.705
 3.668e-07	     6.695	     2.456
  3.69e-07	     6.796	     2.169
 3.712e-07	     6.829	      1.87
 3.734e-07	     6.799	     1.571
 3.757e-07	     6.709	     1.321
  3.78e-07	     6.585	      1.11
 3.803e-07	     6.452	     0.945
 3.827e-07	     6.316	     0.815
  3.85e-07	     6.185	     0.714
 3.875e-07	     6.062	      0.63
 3.899e-07	     5.948	     0.561
 3.924e-07	     5.842	     0.505
 3.949e-07	     5.744	     0.456
 3.974e-07	     5.654	     0.416
     4e-07	      5.57	     0.387
 4.025e-07	     5.493	     0.355
 4.052e-07	      5.42	     0.329
 4.078e-07	     5.349	     0.313
 4.105e-07	     5.284	     0.291
 4.133e-07	     5.222	     0.269
 4.161e-07	     5.164	     0.255
 4.189e-07	     5.109	     0.244
 4.217e-07	     5.058	     0.228
 4.246e-07	     5.009	     0.211
 4.275e-07	     4.961	     0.203
 4.305e-07	     4.916	     0.194
 4.335e-07	     4.872	     0.185
 4.366e-07	     4.831	     0.185
 4.397e-07	     4.791	      0.17
 4.428e-07	     4.753	     0.163
  4.46e-07	     4.718	     0.149
 4.492e-07	     4.682	     0.149
 4.525e-07	     4.648	     0.133
 4.558e-07	     4.615	     0.131
 4.592e-07	     4.583	      0.13
 4.626e-07	     4.553	     0.131
 4.661e-07	     4.522	     0.134
 4.696e-07	     4.495	      0.12
 4.732e-07	     4.466	      0.12
 4.769e-07	     4.442	      0.09
 4.806e-07	     4.416	     0.094
 4.843e-07	     4.391	     0.083
 4.881e-07	     4.367	     0.079
  4.92e-07	     4.343	     0.077
 4.959e-07	      4.32	     0.073
 4.999e-07	     4.298	     0.073
  5.04e-07	     4.277	     0.066
 5.081e-07	     4.255	     0.072
 5.123e-07	     4.235	      0.06
 5.166e-07	     4.215	      0.06
 5.209e-07	     4.196	     0.056
 5.254e-07	     4.177	     0.053
 5.299e-07	     4.159	     0.043
 5.344e-07	      4.14	     0.045
 5.391e-07	     4.123	     0.048
 5.438e-07	     4.106	     0.044
 5.486e-07	     4.089	     0.044
 5.535e-07	     4.073	     0.032
 5.585e-07	     4.057	     0.038
 5.636e-07	     4.042	     0.032
 5.687e-07	     4.026	     0.034
  5.74e-07	     4.012	      0.03
 5.794e-07	     3.997	     0.027
 5.848e-07	     3.983	      0.03
 5.904e-07	     3.969	      0.03
 5.961e-07	     3.956	     0.027
 6.019e-07	     3.943	     0.025
 6.078e-07	     3.931	     0.025
 6.138e-07	     3.918	     0.024
 6.199e-07	     3.906	     0.022
 6.262e-07	     3.893	     0.022
 6.326e-07	     3.882	     0.019
 6.391e-07	      3.87	     0.018
 6.458e-07	     3.858	     0.017
 6.526e-07	     3.847	     0.016
 6.595e-07	     3.837	     0.016
 6.666e-07	     3.826	     0.015
 6.738e-07	     3.815	     0.014
 6.812e-07	     3.805	     0.013
 6.888e-07	     3.796	     0.013
 6.965e-07	     3.787	     0.013
 7.045e-07	     3.778	     0.012
 7.126e-07	     3.768	     0.011
 7.208e-07	     3.761	     0.011
 7.293e-07	     3.752	      0.01
  7.38e-07	     3.745	      0.01
 7.469e-07	     3.736	     0.009
  7.56e-07	     3.728	     0.009
 7.653e-07	     3.721	     0.008
 7.749e-07	     3.714	     0.008
 7.847e-07	     3.705	     0.007
 7.948e-07	     3.697	     0.007
 8.051e-07	     3.688	     0.006
 8.157e-07	     3.681	     0.006
 8.266e-07	     3.673	     0.005
 8.856e-07	         -	   0.00775
 9.537e-07	         -	   0.00226
 9.686e-07	         -	   0.00064
  9.84e-07	         -	   0.00051
 9.999e-07	         -	    0.0004
 1.016e-06	         -	   0.00028
 1.033e-06	         -	   0.00018
 1.051e-06	         -	   0.00012
 1.069e-06	         -	   6.7e-05
 1.088e-06	         -	   4.2e-05
 1.107e-06	         -	   2.5e-05
  1.12e-06	    3.5361	         -
 1.127e-06	         -	   1.3e-05
 1.144e-06	    3.5295	         -
 1.148e-06	         -	   5.8e-06
  1.17e-06	         -	   1.5e-06
   1.2e-06	    3.5193	         -
 1.372e-06	    3.5007	         -
   1.4e-06	    3.4876	         -
 1.532e-06	    3.4784	         -
1550e-9	     -	      3e-9
   1.6e-06	     3.471	         -
 1.696e-06	    3.4644	         -
   1.8e-06	    3.4578	         -
     2e-06	     3.449	         -
2.4373e-06	    3.4434	         -
   2.5e-06	    3.4424	         -
2.7144e-06	    3.4393	   2.5e-09
     3e-06	    3.4361	         -
3.3033e-06	    3.4335	         -
3.4188e-06	    3.4327	         -
   3.5e-06	    3.4321	         -
   3.8e-06	         -	   1.3e-08
     4e-06	    3.4294	         -
     5e-06	    3.4261	  1.99e-07
 5.128e-06	         -	  2.82e-07
 5.263e-06	         -	  2.97e-07
 5.405e-06	         -	  3.26e-07
 5.556e-06	         -	  3.94e-07
 5.714e-06	         -	  4.05e-07
 5.882e-06	         -	  4.17e-07
     6e-06	    3.4242	         -
 6.061e-06	         -	  5.64e-07
  6.25e-06	         -	  8.47e-07
 6.452e-06	         -	  1.74e-06
 6.667e-06	         -	  2.66e-06
 6.897e-06	         -	  2.45e-05
     7e-06	    3.4231	         -
 7.143e-06	         -	  1.68e-05
 7.407e-06	         -	  1.62e-05
 7.692e-06	         -	  2.49e-05
     8e-06	    3.4224	  1.53e-05
 8.333e-06	         -	  2.41e-05
 8.696e-06	         -	  5.13e-05
  8.85e-06	         -	  7.11e-05
 8.889e-06	         -	  6.44e-05
 8.929e-06	         -	  8.38e-05
     9e-06	    3.4219	         -
 9.009e-06	         -	  8.46e-05
 9.091e-06	         -	  5.49e-05
 9.259e-06	         -	  4.72e-05
 9.434e-06	         -	  3.75e-05
 9.615e-06	         -	  3.67e-05
 9.804e-06	         -	  4.84e-05
     1e-05	    3.4215	  6.76e-05
  1.02e-05	         -	  0.000109
 1.031e-05	         -	  0.000122
 1.042e-05	         -	  0.000124
 1.053e-05	         -	  0.000122
 1.064e-05	         -	  0.000127
 1.087e-05	         -	  0.000166
 1.111e-05	         -	  0.000202
 1.124e-05	         -	  0.000208
 1.136e-05	         -	  0.000202
 1.149e-05	         -	  0.000201
 1.163e-05	         -	  0.000173
 1.176e-05	         -	  0.000153
  1.19e-05	         -	  0.000144
 1.205e-05	         -	  0.000177
  1.22e-05	         -	  0.000206
 1.235e-05	         -	  0.000197
  1.25e-05	         -	  0.000177
 1.266e-05	         -	  0.000207
 1.282e-05	         -	  0.000214
 1.299e-05	         -	  0.000227
 1.316e-05	         -	  0.000239
 1.333e-05	         -	  0.000259
  1.35e-05	    3.4209	         -
 1.351e-05	         -	  0.000312
  1.37e-05	         -	  0.000303
 1.389e-05	         -	  0.000221
 1.408e-05	         -	  0.000157
 1.429e-05	         -	  0.000102
 1.449e-05	         -	  0.000112
  1.45e-05	    3.4208	         -
 1.471e-05	         -	  0.000125
 1.493e-05	         -	  0.000124
   1.5e-05	    3.4207	         -
 1.515e-05	         -	  0.000141
 1.538e-05	         -	  0.000152
 1.563e-05	         -	  0.000164
 1.587e-05	         -	  0.000505
 1.613e-05	         -	  0.000963
 1.639e-05	         -	   0.00111
  1.65e-05	         -	   0.00125
 1.667e-05	         -	  0.000716
 1.695e-05	         -	  0.000418
 1.724e-05	         -	  0.000365
 1.754e-05	         -	  0.000415
 1.786e-05	         -	  0.000384
 1.852e-05	         -	   0.00034
 1.923e-05	         -	  0.000318
     2e-05	    3.4204	  0.000286
 2.083e-05	         -	  0.000222
 2.174e-05	         -	  0.000156
 2.273e-05	         -	  0.000127
 2.381e-05	         -	  0.000106
   2.5e-05	    3.4201	  9.15e-05
 2.564e-05	         -	  9.39e-05
 2.632e-05	         -	  0.000105
 2.703e-05	         -	  0.000112
 2.778e-05	         -	  0.000108
 2.857e-05	         -	         -
 2.941e-05	         -	  0.000108
  3.03e-05	      3.42	         -
 3.333e-05	         -	         -
     4e-05	    3.4199	         -
     5e-05	    3.4197	         -
  6.25e-05	    3.4195	   0.00017
 7.143e-05	    3.4192	   0.00019
 8.333e-05	     3.419	   0.00023
 9.091e-05	    3.4188	         -
    0.0001	    3.4185	   0.00029
 0.0001111	         -	   0.00035
  0.000125	     3.418	   0.00043
 0.0001429	         -	   0.00055
 0.0001667	     3.417	   0.00072
    0.0002	    3.4165	     0.001
   0.00025	     3.416	    0.0014
 0.0003333	    3.4155	         -
